id,value,created_at,updated_at,organization
10447,10456,2016-06-02 20:45:30,2016-06-02 20:45:30,PLANET Technology Corp.
10448,10457,2016-06-02 20:45:30,2016-06-02 20:45:30,DB Informatik Dienste GmbH
10449,10458,2016-06-02 20:45:30,2016-06-02 20:45:30,"2000-X Technologies, Inc."
10450,10459,2016-06-02 20:45:30,2016-06-02 20:45:30,Hexin Software
10451,10460,2016-06-02 20:45:30,2016-06-02 20:45:30,HiSolutions AG
10452,10461,2016-06-02 20:45:30,2016-06-02 20:45:30,Tixo Consulting
10453,10462,2016-06-02 20:45:30,2016-06-02 20:45:30,Atek Ltd.
10454,10463,2016-06-02 20:45:30,2016-06-02 20:45:30,DEVK Versicherungen
10455,10464,2016-06-02 20:45:30,2016-06-02 20:45:30,elata plc
10456,10465,2016-06-02 20:45:30,2016-06-02 20:45:30,Flypaper
10457,10466,2016-06-02 20:45:30,2016-06-02 20:45:30,Holim Technology
10458,10467,2016-06-02 20:45:30,2016-06-02 20:45:30,Ingenieurb�ro J�rg Geistmann
10459,10468,2016-06-02 20:45:31,2017-06-29 23:31:17,IRTNOG
10460,10469,2016-06-02 20:45:31,2016-06-02 20:45:31,Lidcam Technology Pty Ltd
10461,10470,2016-06-02 20:45:31,2016-06-02 20:45:31,Media Brokers International
10462,10471,2016-06-02 20:45:31,2016-06-02 20:45:31,OpenFortress
10463,10472,2016-06-02 20:45:31,2016-06-02 20:45:31,"Recourse Technologies, Inc."
10464,10473,2016-06-02 20:45:31,2016-06-02 20:45:31,SEB AB
10465,10474,2016-06-02 20:45:31,2016-06-02 20:45:31,Servlets.Net Corporation
10466,10475,2016-06-02 20:45:31,2016-06-02 20:45:31,Slovak University of Agriculture
10467,10476,2016-06-02 20:45:31,2016-06-02 20:45:31,"Summit Media Partners, LLC"
10468,10477,2016-06-02 20:45:31,2016-06-02 20:45:31,Telephony@Work Inc.
10469,10478,2016-06-02 20:45:31,2016-06-02 20:45:31,"Transeonic Systems, Inc."
10470,10479,2016-06-02 20:45:31,2016-06-02 20:45:31,"Web Services, Inc."
10471,10480,2016-06-02 20:45:31,2016-06-02 20:45:31,Wily Technology
10472,10481,2016-06-02 20:45:31,2016-06-02 20:45:31,AlJISR Information Services
10473,10482,2016-06-02 20:45:31,2016-06-02 20:45:31,Nortel
10474,10483,2016-06-02 20:45:31,2016-06-02 20:45:31,Winalysis Software
10475,10484,2016-06-02 20:45:31,2016-06-02 20:45:31,TF1 sa
10476,10485,2016-06-02 20:45:31,2016-06-02 20:45:31,About Web Services
10477,10486,2016-06-02 20:45:31,2016-06-02 20:45:31,Aspelle Ltd
10478,10487,2016-06-02 20:45:31,2016-06-02 20:45:31,Business Information Publications
10479,10488,2016-06-02 20:45:31,2016-06-02 20:45:31,Chelsio Communications
10480,10489,2016-06-02 20:45:31,2016-06-02 20:45:31,Design Combus Ltd
10481,10490,2016-06-02 20:45:31,2016-06-02 20:45:31,GNF
10482,10491,2016-06-02 20:45:31,2016-06-02 20:45:31,Hampshire College
10483,10492,2016-06-02 20:45:31,2016-06-02 20:45:31,HST High Soft Tech GmbH
10484,10493,2016-06-02 20:45:31,2016-06-02 20:45:31,Innovance Networks Inc.
10485,10494,2016-06-02 20:45:31,2016-06-02 20:45:31,InphoMatch Inc.
10486,10495,2016-06-02 20:45:31,2016-06-02 20:45:31,"Interlink, Inc"
10487,10496,2016-06-02 20:45:31,2016-06-02 20:45:31,Link Simulation & Training
10488,10497,2016-06-02 20:45:31,2016-06-02 20:45:31,Maly's of California
10489,10498,2016-06-02 20:45:31,2016-06-02 20:45:31,michaeljcrawford.com
10490,10499,2016-06-02 20:45:31,2016-06-02 20:45:31,Ministerium des Innern Sachsen-Anhalt
10491,10500,2016-06-02 20:45:31,2016-06-02 20:45:31,Music Choice
10492,10501,2016-06-02 20:45:31,2016-06-02 20:45:31,Netman Company
10493,10502,2016-06-02 20:45:31,2016-06-02 20:45:31,North Dakota University System
10494,10503,2016-06-02 20:45:31,2016-06-02 20:45:31,Power Innovations International
10495,10504,2016-06-02 20:45:31,2016-06-02 20:45:31,"Printronix, Inc."
10496,10505,2016-06-02 20:45:31,2016-06-02 20:45:31,Quorus Medical Systems
10497,10506,2016-06-02 20:45:31,2016-06-02 20:45:31,RadioShack Corporation
10498,10507,2016-06-02 20:45:31,2016-06-02 20:45:31,Reciproca
10499,10508,2016-06-02 20:45:31,2016-06-02 20:45:31,Res Mod Man
10500,10509,2016-06-02 20:45:31,2016-06-02 20:45:31,Rightvision
10501,10510,2016-06-02 20:45:31,2016-06-02 20:45:31,ScreamingMedia
10502,10511,2016-06-02 20:45:31,2016-06-02 20:45:31,"SimpleDevices, Inc."
10503,10512,2016-06-02 20:45:31,2016-06-02 20:45:31,Spectrum Image
10504,10513,2016-06-02 20:45:31,2016-06-02 20:45:31,Steltor
10505,10514,2016-06-02 20:45:31,2016-06-02 20:45:31,"StrongAuth, Inc."
10506,10515,2016-06-02 20:45:31,2016-06-02 20:45:31,Terry Nazon Inc
10507,10516,2016-06-02 20:45:31,2016-06-02 20:45:31,"T-Nova GmbH, Deutsche Telekom"
10508,10517,2016-06-02 20:45:31,2016-06-02 20:45:31,Toronto POlice Service
10509,10518,2016-06-02 20:45:31,2016-06-02 20:45:31,TrunkNet
10510,10519,2016-06-02 20:45:31,2016-06-02 20:45:31,"Tsinghua Unisplendour Co., ltd"
10511,10520,2016-06-02 20:45:31,2018-10-17 23:42:07,ABB Integrated DC Power (formerly 'Tyco Electronics Power Systems')
10512,10521,2016-06-02 20:45:31,2016-06-02 20:45:31,"VoicePlanet, Inc."
10513,10522,2016-06-02 20:45:31,2016-06-02 20:45:31,Voigt & Haeffner GmbH
10514,10523,2016-06-02 20:45:31,2016-06-02 20:45:31,Wanadoo Data
10515,10524,2016-06-02 20:45:31,2016-06-02 20:45:31,Widevine Technologies
10516,10525,2016-06-02 20:45:31,2016-06-02 20:45:31,Evangelisch Lutherische Kirche Bayern
10517,10526,2016-06-02 20:45:31,2016-06-02 20:45:31,Facultad de Ingenieria
10518,10527,2016-06-02 20:45:31,2016-06-02 20:45:31,"METRObility Optical Systems, Inc."
10519,10528,2016-06-02 20:45:31,2016-06-02 20:45:31,Solid Information Technology Corp
10520,10529,2016-06-02 20:45:31,2016-06-02 20:45:31,Gemtek Systems Holding BV
10521,10530,2016-06-02 20:45:31,2016-06-02 20:45:31,NordicEdge
10522,10531,2016-06-02 20:45:31,2016-06-02 20:45:31,C.T.Com
10523,10532,2016-06-02 20:45:31,2016-06-02 20:45:31,RifeTech Inc.
10524,10533,2016-06-02 20:45:31,2019-01-07 23:41:46,SEITENBAU GbmH
10525,10534,2016-06-02 20:45:31,2016-06-02 20:45:31,"SECOM Co., Ltd."
10526,10535,2016-06-02 20:45:31,2016-06-02 20:45:31,London Internet Exchange
10527,10536,2016-06-02 20:45:31,2016-06-02 20:45:31,Simon's Rock College of Bard
10528,10537,2016-06-02 20:45:31,2016-06-02 20:45:31,AB Trav och Galopp
10529,10538,2016-06-02 20:45:31,2016-06-02 20:45:31,Abstrakt Design
10530,10539,2016-06-02 20:45:31,2016-06-02 20:45:31,AlwaysOn Ltd
10531,10540,2016-06-02 20:45:31,2016-06-02 20:45:31,AXL Software
10532,10541,2016-06-02 20:45:31,2016-06-02 20:45:31,"Caymasa El Sendero, SA"
10533,10542,2016-06-02 20:45:31,2016-06-02 20:45:31,"ChongQing GRC Telecom Co., Ltd"
10534,10543,2016-06-02 20:45:31,2016-06-02 20:45:31,"DeJarnette Research Systems, Inc."
10535,10544,2016-06-02 20:45:31,2016-06-02 20:45:31,Factual Data
10536,10545,2016-06-02 20:45:31,2016-06-02 20:45:31,gentics net.solutions
10537,10546,2016-06-02 20:45:31,2016-06-02 20:45:31,Inturio Property Rights Holdings Limited
10538,10547,2016-06-02 20:45:31,2016-06-02 20:45:31,Matrix Applied Computing Ltd
10539,10548,2016-06-02 20:45:31,2021-11-02 23:32:21,ENEA AB
10540,10549,2016-06-02 20:45:31,2016-06-02 20:45:31,NewVation
10541,10550,2016-06-02 20:45:31,2016-06-02 20:45:31,n-tv GmbH & Co. KG
10542,10551,2016-06-02 20:45:31,2016-06-02 20:45:31,parergy
10543,10552,2016-06-02 20:45:31,2016-06-02 20:45:31,Passlogix Inc.
10544,10553,2016-06-02 20:45:31,2016-06-02 20:45:31,Q-Networks
10545,10554,2016-06-02 20:45:31,2016-06-02 20:45:31,"Qwest Wireless, L.L.C"
10546,10555,2016-06-02 20:45:31,2016-06-02 20:45:31,Ramcar Group of Companies
10547,10556,2016-06-02 20:45:31,2016-06-02 20:45:31,recomp GmbH Netzwerke & Systemberatung
10548,10557,2016-06-02 20:45:31,2016-06-02 20:45:31,Sherwood International Limited
10549,10558,2016-06-02 20:45:31,2016-06-02 20:45:31,Silogix
10550,10559,2016-06-02 20:45:31,2016-06-02 20:45:31,Softeck
10551,10560,2016-06-02 20:45:31,2016-06-02 20:45:31,South Florida Water Management District
10552,10561,2016-06-02 20:45:31,2016-06-02 20:45:31,Star Valley Solutions Inc.
10553,10562,2016-06-02 20:45:31,2016-06-02 20:45:31,Werkleitz Gesellschaft e.V.
10554,10563,2016-06-02 20:45:31,2016-06-02 20:45:31,Portland Public Schools
10555,10564,2016-06-02 20:45:31,2016-06-02 20:45:31,T.I.A. Scandinavia
10556,10565,2016-06-02 20:45:31,2016-06-02 20:45:31,Universite de Savoie
10557,10566,2016-06-02 20:45:31,2016-06-02 20:45:31,Universiti Pendidikan Sultan Idris
10558,10567,2016-06-02 20:45:31,2016-06-02 20:45:31,eyou.net Corp.
10559,10568,2016-06-02 20:45:31,2016-06-02 20:45:31,China Sunbo Corp.
10560,10569,2016-06-02 20:45:31,2016-06-02 20:45:31,Coker Net
10561,10570,2016-06-02 20:45:31,2016-06-02 20:45:31,Manly Man Club
10562,10571,2016-06-02 20:45:31,2016-06-02 20:45:31,Merck KGaA
10563,10572,2016-06-02 20:45:31,2016-06-02 20:45:31,100world.com AG
10564,10573,2016-06-02 20:45:31,2016-06-02 20:45:31,Aitech Space Systems Inc.
10565,10574,2016-06-02 20:45:31,2016-06-02 20:45:31,Carbon Based Pty Ltd.
10566,10575,2016-06-02 20:45:31,2016-06-02 20:45:31,Cumulus IT AS
10567,10576,2016-06-02 20:45:31,2016-06-02 20:45:31,Cygsoft Limited
10568,10577,2016-06-02 20:45:31,2016-06-02 20:45:31,Eilat On-Line Ltd.
10569,10578,2016-06-02 20:45:31,2016-06-02 20:45:31,Electric Insurance Company
10570,10579,2016-06-02 20:45:31,2016-06-02 20:45:31,Eswoosh
10571,10580,2016-06-02 20:45:31,2016-06-02 20:45:31,"Handspring, Inc"
10572,10581,2016-06-02 20:45:31,2016-06-02 20:45:31,Icomera
10573,10582,2016-06-02 20:45:31,2016-06-02 20:45:31,Linear Systems Ltd.
10574,10583,2016-06-02 20:45:31,2016-06-02 20:45:31,Netizen S.A.
10575,10584,2016-06-02 20:45:31,2016-06-02 20:45:31,Hopcount Limited
10576,10585,2016-06-02 20:45:31,2016-06-02 20:45:31,Paris-alesia
10577,10586,2016-06-02 20:45:31,2016-06-02 20:45:31,PennWell Corp
10578,10587,2016-06-02 20:45:31,2016-06-02 20:45:31,PharmaPartners B.V.
10579,10588,2016-06-02 20:45:31,2016-06-02 20:45:31,Pixelboxx GmbH
10580,10589,2016-06-02 20:45:31,2016-06-02 20:45:31,Rocketrader.com
10581,10590,2016-06-02 20:45:31,2016-06-02 20:45:31,"Sage Information Consultants , Inc."
10582,10591,2016-06-02 20:45:31,2016-06-02 20:45:31,Salix Training Limited
10583,10592,2016-06-02 20:45:31,2016-06-02 20:45:31,SolutionInc
10584,10593,2016-06-02 20:45:31,2016-06-02 20:45:31,SYBCOM GmbH
10585,10594,2016-06-02 20:45:31,2016-06-02 20:45:31,Transynergy
10586,10595,2016-06-02 20:45:31,2016-06-02 20:45:31,Tyrell Software Corporation
10587,10596,2016-06-02 20:45:31,2016-06-02 20:45:31,Vignon Informatique France
10588,10597,2016-06-02 20:45:31,2016-06-02 20:45:31,Alliance Capital
10589,10598,2016-06-02 20:45:31,2016-06-02 20:45:31,Applied System Design
10590,10599,2016-06-02 20:45:31,2016-06-02 20:45:31,Department of Families
10591,10600,2016-06-02 20:45:31,2016-06-02 20:45:31,Innovative Computing Laboratory
10592,10601,2016-06-02 20:45:31,2016-06-02 20:45:31,Jataayu Software Pvt Ltd.
10593,10602,2016-06-02 20:45:31,2016-06-02 20:45:31,JIERA
10594,10603,2016-06-02 20:45:31,2016-06-02 20:45:31,Kafre
10595,10604,2016-06-02 20:45:31,2016-06-02 20:45:31,Zarlink Semiconductor
10596,10605,2016-06-02 20:45:31,2016-06-02 20:45:31,Infodesk S. A.
10597,10606,2016-06-02 20:45:31,2016-06-02 20:45:31,IntraCom Australia Pty Ltd
10598,10607,2016-06-02 20:45:31,2016-06-02 20:45:31,"ACG Solutions, LLC"
10599,10608,2016-06-02 20:45:31,2016-06-02 20:45:31,alpha-lab
10600,10609,2016-06-02 20:45:31,2016-06-02 20:45:31,Applied Science Fiction
10601,10610,2016-06-02 20:45:31,2016-06-02 20:45:31,Aubergiste Inc.
10602,10611,2016-06-02 20:45:31,2016-06-02 20:45:31,BLU SPA
10603,10612,2016-06-02 20:45:31,2016-06-02 20:45:31,Centralny Osrodek Informatyki Gornictwa S.A.
10604,10613,2016-06-02 20:45:31,2016-06-02 20:45:31,Envivio
10605,10614,2016-06-02 20:45:31,2016-06-02 20:45:31,"Equity Technology Group, Inc."
10606,10615,2016-06-02 20:45:31,2016-06-02 20:45:31,"GartonWorks, Inc."
10607,10616,2016-06-02 20:45:31,2016-06-02 20:45:31,GeDInfo s.c.r.l.
10608,10617,2016-06-02 20:45:31,2016-06-02 20:45:31,INFO Consulting GmbH
10609,10618,2016-06-02 20:45:31,2016-06-02 20:45:31,InfoStream ASP
10610,10619,2016-06-02 20:45:31,2016-06-02 20:45:31,innuworks
10611,10620,2016-06-02 20:45:31,2016-06-02 20:45:31,iSoftel Ltd
10612,10621,2016-06-02 20:45:31,2016-06-02 20:45:31,bvba Med. Kab. dr. Sebrechts E.
10613,10622,2016-06-02 20:45:31,2016-06-02 20:45:31,Karma Designs
10614,10623,2016-06-02 20:45:31,2016-06-02 20:45:31,KnowledgeCube
10615,10624,2016-06-02 20:45:31,2016-06-02 20:45:31,Richard Lucassen Electronics
10616,10625,2016-06-02 20:45:31,2016-06-02 20:45:31,Maincube Inc.
10617,10626,2016-06-02 20:45:31,2016-06-02 20:45:31,Mulvey Family
10618,10627,2016-06-02 20:45:31,2016-06-02 20:45:31,N-SOFT
10619,10628,2016-06-02 20:45:31,2016-06-02 20:45:31,Project 49 AG
10620,10629,2016-06-02 20:45:31,2016-06-02 20:45:31,"Questus Group, Inc."
10621,10630,2016-06-02 20:45:31,2016-06-02 20:45:31,Scintec AG
10622,10631,2016-06-02 20:45:32,2016-06-02 20:45:32,SeRIQA Networks
10623,10632,2016-06-02 20:45:32,2016-06-02 20:45:32,Telecomet International
10624,10633,2016-06-02 20:45:32,2016-06-02 20:45:32,"TICOM, Inc."
10625,10634,2016-06-02 20:45:32,2016-06-02 20:45:32,Trio Networks
10626,10635,2016-06-02 20:45:32,2016-06-02 20:45:32,Tucows Inc.
10627,10636,2016-06-02 20:45:32,2016-06-02 20:45:32,University of Applied Sciences Cologne
10628,10637,2016-06-02 20:45:32,2016-06-02 20:45:32,Vanderbilt University Medical Center
10629,10638,2016-06-02 20:45:32,2016-06-02 20:45:32,Venation
10630,10639,2016-06-02 20:45:32,2016-06-02 20:45:32,Unassigned
10631,10640,2016-06-02 20:45:32,2016-06-02 20:45:32,West Interactive Corporation
10632,10641,2016-06-02 20:45:32,2016-06-02 20:45:32,White Eagle Informatics
10633,10642,2016-06-02 20:45:32,2016-06-02 20:45:32,Zebra Technologies Corporation
10634,10643,2016-06-02 20:45:32,2016-06-02 20:45:32,NC Soft
10635,10644,2016-06-02 20:45:32,2016-06-02 20:45:32,Interactive Software Design
10636,10645,2016-06-02 20:45:32,2016-06-02 20:45:32,Pandanus Ltd
10637,10646,2016-06-02 20:45:32,2016-06-02 20:45:32,ADI Computer Solutions
10638,10647,2016-06-02 20:45:32,2016-06-02 20:45:32,Advanced Science & Technology Institute
10639,10648,2016-06-02 20:45:32,2016-06-02 20:45:32,BlazeNet Ltd.
10640,10649,2016-06-02 20:45:32,2016-06-02 20:45:32,DST Innovis
10641,10650,2016-06-02 20:45:32,2016-06-02 20:45:32,Easter-eggs
10642,10651,2016-06-02 20:45:32,2016-06-02 20:45:32,ENAC
10643,10652,2016-06-02 20:45:32,2016-06-02 20:45:32,Ezitrust Limited
10644,10653,2016-06-02 20:45:32,2016-06-02 20:45:32,Fotre & Associates
10645,10654,2016-06-02 20:45:32,2016-06-02 20:45:32,"Future Space, S.A."
10646,10655,2016-06-02 20:45:32,2016-06-02 20:45:32,Global Office Software Pty Ltd
10647,10656,2016-06-02 20:45:32,2016-06-02 20:45:32,Hardy and Associates
10648,10657,2016-06-02 20:45:32,2016-06-02 20:45:32,InfoCyclone Ltd.
10649,10658,2016-06-02 20:45:32,2016-06-02 20:45:32,IP Services
10650,10659,2016-06-02 20:45:32,2016-06-02 20:45:32,"ISR Global Telecom, Inc."
10651,10660,2016-06-02 20:45:32,2016-06-02 20:45:32,KeyTrend Technology (S) Pte Ltd
10652,10661,2016-06-02 20:45:32,2016-06-02 20:45:32,MainBrain
10653,10662,2016-06-02 20:45:32,2016-06-02 20:45:32,Mid-Hudson Communications
10654,10663,2016-06-02 20:45:32,2016-06-02 20:45:32,MQS
10655,10664,2016-06-02 20:45:32,2016-06-02 20:45:32,Netropolis
10656,10665,2016-06-02 20:45:32,2016-06-02 20:45:32,Ocyrus
10657,10666,2016-06-02 20:45:32,2016-06-02 20:45:32,Organization of Residence Students
10658,10667,2016-06-02 20:45:32,2016-06-02 20:45:32,Proxima Technology Pty Ltd
10659,10668,2016-06-02 20:45:32,2016-06-02 20:45:32,riodata GmbH
10660,10669,2016-06-02 20:45:32,2016-06-02 20:45:32,San Miguel Industrial S.A.
10661,10670,2016-06-02 20:45:32,2016-06-02 20:45:32,Solutions E.T.C. GmbH
10662,10671,2016-06-02 20:45:32,2016-06-02 20:45:32,studio Alpha
10663,10672,2016-06-02 20:45:32,2016-06-02 20:45:32,Swarthmore College
10664,10673,2016-06-02 20:45:32,2016-06-02 20:45:32,TELEM GmbH
10665,10674,2016-06-02 20:45:32,2016-06-02 20:45:32,TOP-keskus
10666,10675,2016-06-02 20:45:32,2016-06-02 20:45:32,UNESCO
10667,10676,2016-06-02 20:45:32,2016-06-02 20:45:32,"UniData Communication Systems, Inc"
10668,10677,2016-06-02 20:45:32,2016-06-02 20:45:32,University of Debrecen
10669,10678,2016-06-02 20:45:32,2016-06-02 20:45:32,WorldWideWatson
10670,10679,2016-06-02 20:45:32,2016-06-02 20:45:32,Zzyzx Technologies Inc.
10671,10680,2016-06-02 20:45:32,2016-06-02 20:45:32,CAPCom AG
10672,10681,2016-06-02 20:45:32,2016-06-02 20:45:32,KASYS Incorporated
10673,10682,2016-06-02 20:45:32,2016-06-02 20:45:32,UDcast
10674,10683,2016-06-02 20:45:32,2016-06-02 20:45:32,"Heaman System co.,ltd."
10675,10684,2016-06-02 20:45:32,2016-06-02 20:45:32,Terabolic
10676,10685,2016-06-02 20:45:32,2016-06-02 20:45:32,Object Tools Limited
10677,10686,2016-06-02 20:45:32,2016-06-02 20:45:32,Thruport Technologies
10678,10687,2016-06-02 20:45:32,2016-06-02 20:45:32,"Townsend Communications, Inc."
10679,10688,2016-06-02 20:45:32,2016-06-02 20:45:32,Unassigned
10680,10689,2016-06-02 20:45:32,2016-06-02 20:45:32,Ahaza Systems
10681,10690,2016-06-02 20:45:32,2016-06-02 20:45:32,Celltrex LTD
10682,10691,2016-06-02 20:45:32,2016-06-02 20:45:32,Chataigner
10683,10692,2016-06-02 20:45:32,2016-06-02 20:45:32,freenet.de AG
10684,10693,2016-06-02 20:45:32,2016-06-02 20:45:32,iTopia Inc.
10685,10694,2016-06-02 20:45:32,2016-06-02 20:45:32,"Measurable Solutions, Inc."
10686,10695,2016-06-02 20:45:32,2016-06-02 20:45:32,"NIXC, Inc."
10687,10696,2016-06-02 20:45:32,2016-06-02 20:45:32,Nuxeo
10688,10697,2016-06-02 20:45:32,2016-06-02 20:45:32,"Optio Software, Inc."
10689,10698,2016-06-02 20:45:32,2016-06-02 20:45:32,Sanit�tsbetrieb Meran
10690,10699,2016-06-02 20:45:32,2016-06-02 20:45:32,SpellCaster Telecommunications Inc.
10691,10700,2016-06-02 20:45:32,2016-06-02 20:45:32,Bulldog Technologies
10692,10701,2016-06-02 20:45:32,2016-06-02 20:45:32,"Telefonica DataCorp, S.A."
10693,10702,2016-06-02 20:45:32,2016-06-02 20:45:32,Solvare
10694,10703,2016-06-02 20:45:32,2016-06-02 20:45:32,ATnet
10695,10704,2016-06-02 20:45:32,2019-07-29 23:32:41,Barracuda Networks AG (previous was 'phion Information Technologies')
10696,10705,2016-06-02 20:45:32,2016-06-02 20:45:32,VOGT electronic AG
10697,10706,2016-06-02 20:45:32,2016-06-02 20:45:32,Accelerated Encryption Processing Ltd
10698,10707,2016-06-02 20:45:32,2016-06-02 20:45:32,Adhersis
10699,10708,2016-06-02 20:45:32,2016-06-02 20:45:32,Advanced System Architectures Ltd
10700,10709,2016-06-02 20:45:32,2016-06-02 20:45:32,ATUX
10701,10710,2016-06-02 20:45:32,2016-06-02 20:45:32,Avanade Inc
10702,10711,2016-06-02 20:45:32,2016-06-02 20:45:32,BAWI
10703,10712,2016-06-02 20:45:32,2016-06-02 20:45:32,Belkamneft
10704,10713,2016-06-02 20:45:32,2016-06-02 20:45:32,Chevin Ltd
10705,10714,2016-06-02 20:45:32,2016-06-02 20:45:32,Dimension Data
10706,10715,2016-06-02 20:45:32,2016-06-02 20:45:32,ForwardPath
10707,10716,2016-06-02 20:45:32,2016-06-02 20:45:32,Freedomland ITN SpA
10708,10717,2016-06-02 20:45:32,2016-06-02 20:45:32,Genie Telecom
10709,10718,2016-06-02 20:45:32,2016-06-02 20:45:32,Harris Wilder Pty Ltd
10710,10719,2016-06-02 20:45:32,2016-06-02 20:45:32,Atos Origin Nederland B.V. (aonl)
10711,10720,2016-06-02 20:45:32,2016-06-02 20:45:32,LIMSI
10712,10721,2016-06-02 20:45:32,2016-06-02 20:45:32,"Britestream Networks, Inc."
10713,10722,2016-06-02 20:45:32,2016-06-02 20:45:32,Marque d'Or
10714,10723,2016-06-02 20:45:32,2016-06-02 20:45:32,Mercury PS
10715,10724,2016-06-02 20:45:32,2016-06-02 20:45:32,Morpheus Net
10716,10725,2016-06-02 20:45:32,2016-06-02 20:45:32,Pacific Internet Ltd
10717,10726,2016-06-02 20:45:32,2016-06-02 20:45:32,"Quantiva, Inc"
10718,10727,2016-06-02 20:45:32,2016-06-02 20:45:32,Red Cientifica Peruana
10719,10728,2016-06-02 20:45:32,2016-06-02 20:45:32,Redline Communications Inc.
10720,10729,2016-06-02 20:45:32,2016-06-02 20:45:32,Red-M Communications Ltd
10721,10730,2016-06-02 20:45:32,2016-06-02 20:45:32,SEE Telecom
10722,10731,2016-06-02 20:45:32,2016-06-02 20:45:32,Silicon Energy
10723,10732,2016-06-02 20:45:32,2016-06-02 20:45:32,Symbidia Limited
10724,10733,2016-06-02 20:45:32,2016-06-02 20:45:32,The Mercury File System
10725,10734,2016-06-02 20:45:32,2016-06-02 20:45:32,TippingPoint Technologies
10726,10735,2016-06-02 20:45:32,2016-06-02 20:45:32,Unicorn Holding a.s.
10727,10736,2016-06-02 20:45:32,2016-06-02 20:45:32,University of Denver
10728,10737,2016-06-02 20:45:32,2016-06-02 20:45:32,Web Simulation
10729,10738,2016-06-02 20:45:32,2016-06-02 20:45:32,Comuniq Inc.
10730,10739,2016-06-02 20:45:32,2016-06-02 20:45:32,DELPHIC Medical Systems
10731,10740,2016-06-02 20:45:32,2016-06-02 20:45:32,Neodev
10732,10741,2016-06-02 20:45:32,2016-06-02 20:45:32,"Vertical Inversion Systems, Inc."
10733,10742,2016-06-02 20:45:32,2016-06-02 20:45:32,Nozema N.V.
10734,10743,2016-06-02 20:45:32,2016-06-02 20:45:32,Riksf�rs�kringsverket (RFV)
10735,10744,2016-06-02 20:45:32,2016-06-02 20:45:32,Kvarnb�cken Konsult AB
10736,10745,2016-06-02 20:45:32,2016-06-02 20:45:32,CSO Lanifex GmbH
10737,10746,2016-06-02 20:45:32,2016-06-02 20:45:32,Rechenzentrum der Bundesfinanzverwaltung Frankfurt am Main
10738,10747,2016-06-02 20:45:32,2016-06-02 20:45:32,Rowan University
10739,10748,2016-06-02 20:45:32,2016-06-02 20:45:32,Software Factory GmbH
10740,10749,2016-06-02 20:45:32,2016-06-02 20:45:32,/dev/secure Pty Ltd
10741,10750,2016-06-02 20:45:32,2016-06-02 20:45:32,3G-Scene Plc
10742,10751,2016-06-02 20:45:32,2016-06-02 20:45:32,3Plex
10743,10752,2016-06-02 20:45:32,2016-06-02 20:45:32,Artiman Oy
10744,10753,2016-06-02 20:45:32,2016-06-02 20:45:32,Billing for Enterprises
10745,10754,2016-06-02 20:45:32,2016-06-02 20:45:32,CAS Tecnologia S/A
